window_start,Q_in,COD_in,NH4_in,TN_in,TP_in,MLSS,DO,NO3,Temperature,Q_air,NH4_load,COD_load,HRT,COD_in_mean_1h,COD_in_std_1h,COD_in_mean_3h,COD_in_std_3h,COD_in_mean_6h,COD_in_std_6h,NH4_in_mean_1h,NH4_in_std_1h,NH4_in_mean_3h,NH4_in_std_3h,NH4_in_mean_6h,NH4_in_std_6h,TN_in_mean_1h,TN_in_std_1h,TN_in_mean_3h,TN_in_std_3h,TN_in_mean_6h,TN_in_std_6h,COD_in_delayed,NH4_in_delayed,TN_in_delayed,hour_sin,hour_cos,dow_sin,dow_cos
2026-03-12 16:50:00,878.01,291.619,10.84,48.36,3.545,4730.3205,1.291,6.7155,19.288,1762.549,9.5176284,256.04439819000004,6.0,291.619,0.0,305.3810555555556,22.477273611288137,281.63930555555555,62.143055473098514,11.292333333333334,0.5800833273474028,10.219611111111112,1.8583242653431706,9.646930555555556,1.88432200824422,48.36,0.0,48.82111111111111,0.42438729382864776,44.77194444444444,4.169010611948602,320.9,7.01,41.24,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
2026-03-12 17:00:00,880.0361999999999,291.619,10.84,48.36,3.545,4929.960999999999,1.2835,6.9125,19.206,1763.1735,9.539592407999999,256.6352766078,6.0,291.619,0.0,303.7543333333333,22.34725614950844,285.2471666666667,58.65535387011686,11.095666666666666,0.47445196455113436,10.432388888888887,1.6799092110933198,9.653597222222222,1.888210819114274,48.36,0.0,48.775,0.4270314770046162,45.01916666666667,4.108457628565082,320.9,7.01,41.24,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
2026-03-12 17:10:00,880.7028,291.619,10.84,48.36,3.545,4599.9529999999995,1.49,7.0295000000000005,19.005,1756.46475,9.546818352,256.8296698332,6.0,291.619,0.0,302.0734444444445,22.03986809563933,288.85502777777776,54.70250998706536,10.899000000000001,0.1445198948233802,10.645166666666666,1.447392716739459,9.660263888888888,1.8920674764699688,48.36,0.0,48.72888888888889,0.4243872938286446,45.26638888888888,4.031435046005209,320.9,7.01,41.24,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
2026-03-12 17:20:00,878.6209999999999,291.619,10.84,48.36,3.545,4974.3205,1.1665,7.197,18.884,1761.571,9.52425164,256.222577399,6.0,291.619,0.0,300.39255555555553,21.590010201403558,292.4628888888889,50.1747100370461,10.84,0.0,10.857944444444446,1.127794853697245,9.666930555555556,1.8958921765330554,48.36,0.0,48.68277777777777,0.4163540003345371,45.5136111111111,3.9369763544976064,320.9,7.01,42.432,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
2026-03-12 17:30:00,893.6735999999999,291.619,10.84,48.088,3.545,5322.781499999999,1.2395,7.364000000000001,18.824,1754.1895,9.687421824,260.6122015584,6.0,291.619,0.0,298.71166666666664,20.988523575571737,296.07075000000003,44.89834432224245,10.84,0.0,11.070722222222223,0.5941562287671952,9.67359722222222,1.8996851123256264,48.31466666666666,0.11104353500813974,48.62155555555555,0.41839894025010815,45.75327777777778,3.818772522392239,320.9,7.01,49.19,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
2026-03-12 17:40:00,801.996,289.878,10.84,47.0,3.545,5302.3595,1.3695,7.487,18.658,1324.78075,8.69363664,232.480996488,6.0,291.32883333333336,0.7107602737054763,296.9340555555556,20.25342891077381,299.63024999999993,38.578880212865734,10.84,0.0,11.133000000000001,0.4945368599833614,9.68026388888889,1.9034464737345729,48.088,0.5440000000003986,48.49988888888888,0.5431847144266171,45.962722222222226,3.66752382491912,321.875,7.01,49.19,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
2026-03-12 17:50:00,904.3950000000001,221.983,10.84,47.0,3.545,5277.5705,1.05,7.657,18.464,688.7562499999999,9.803641800000001,200.76031528500002,6.0,279.72283333333337,28.295197079480957,291.3845,25.91238327688544,301.3037777777778,33.383056509991405,10.84,0.0,11.130777777777777,0.4958287839631598,9.686930555555556,1.9071764475742943,47.861333333333334,0.6754514539677127,48.37822222222222,0.6194308161106526,46.16722222222222,3.506499639331943,321.875,7.01,49.19,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
2026-03-12 18:00:00,860.7438,221.983,10.84,47.0,3.545,5242.125,0.9169999999999999,7.586,18.37,1483.5615,9.330462792,191.07049095539998,6.0,268.1168333333333,35.74147463335358,285.83494444444443,29.453072074806855,302.9773055555555,27.106558159362457,10.84,0.0,11.128555555555556,0.4971068321942768,9.693597222222223,1.9108752176477144,47.63466666666667,0.7023009801125827,48.25655555555555,0.6640725706462843,46.32722222222222,3.4051989252663373,321.875,7.01,49.19,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2026-03-12 18:10:00,866.3416,221.983,10.84,47.0,3.545,5272.039000000001,0.8615,7.504,18.258,1463.32125,9.391142943999998,192.31310739280002,6.0,256.5108333333333,37.82868850180571,280.28538888888886,31.595837151600108,300.7822777777778,30.28414136674024,10.84,0.0,11.126333333333333,0.49837111142775137,9.70026388888889,1.9145429648056653,47.407999999999994,0.6378965433363197,48.13488888888889,0.6833323959819927,46.48722222222222,3.292803799726326,321.875,9.719,49.19,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2026-03-12 18:20:00,858.8627999999999,221.983,12.247,47.0,3.545,5228.3975,0.7415,7.462,18.131,1469.709,10.518492711599999,190.65294093239999,6.0,244.90483333333336,35.514619133064585,274.73583333333335,32.61735763498035,298.03458333333333,32.79038725896551,11.0745,0.5744053446824494,11.202277777777779,0.5590828419678584,9.74601388888889,1.9558893208756576,47.181333333333335,0.44417414002515765,48.01322222222222,0.6793724228202737,46.647222222222226,3.1681337012832,321.875,10.88,49.19,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2026-03-12 18:30:00,855.8572,221.983,12.8,47.0,3.545,5178.718500000001,0.8845,7.496499999999999,18.023,1477.219,10.95497216,189.98574882760002,6.0,233.2988333333333,27.71801768104326,269.1862777777778,32.62313191551509,295.2868888888889,34.89639962499527,11.401166666666667,0.8867695115792126,11.308944444444442,0.6667658970266557,9.807125000000001,2.016756240582422,47.0,0.0,47.891555555555556,0.6517695570946499,46.80722222222223,3.029673675130341,321.875,10.88,49.19,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2026-03-12 18:40:00,849.9997999999999,221.983,12.8,47.0,4.023,5252.0785,0.565,7.486000000000001,17.996,1467.0755,10.879997439999999,188.6855056034,6.0,221.983,0.0,268.31027777777786,33.71047008555153,292.53919444444443,36.67119917461161,11.727833333333335,0.9933137302315115,11.352277777777779,0.737310358912263,9.933055555555555,2.058907962203502,47.0,0.0,47.816,0.672761473331968,46.967222222222226,2.875432341267366,321.875,10.88,49.19,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2026-03-12 18:50:00,848.0916000000001,221.983,12.8,47.0,4.341,5241.93,0.501,7.43,17.957,1482.7559999999999,10.855572480000003,188.26191764280003,6.0,221.983,0.0,264.4416111111111,34.854529750578514,289.79150000000004,38.161026230211924,12.054499999999999,0.9648199313860478,11.39561111111111,0.7991870236012745,10.09388888888889,2.050173940742877,47.0,0.0,47.74044444444444,0.6843416950291387,47.12722222222223,2.7027091710896323,321.875,10.88,49.19,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2026-03-12 19:00:00,847.8511999999998,221.983,12.8,47.0,4.341,5206.0625,0.664,7.490500000000001,17.893,1480.7695,10.852495359999999,188.20855292959996,6.0,221.983,0.0,260.57294444444443,35.51882257334424,287.0438055555556,39.398222407921295,12.381166666666667,0.7867503839633315,11.438944444444445,0.8542814298799681,10.254722222222222,2.028327271579841,47.0,0.0,47.66488888888889,0.6869863333589834,47.287222222222226,2.5076881226808956,321.875,10.88,49.19,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419
2026-03-12 19:10:00,847.257,221.983,12.8,47.0,4.341,5224.6955,0.457,7.4735,17.788,1481.8467500000002,10.8448896,188.076650631,6.0,221.983,0.0,256.70427777777775,35.730117995566445,284.29611111111114,40.406000380975144,12.707833333333333,0.22576130462604693,11.482277777777778,0.9038346937325576,10.415555555555557,1.992936776926204,47.0,0.0,47.58933333333333,0.6807995299644362,47.44722222222222,2.284666216460252,237.751,12.02,48.36,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419
2026-03-12 19:20:00,854.0636000000001,221.983,12.8,47.0,4.341,5243.555,0.573,7.4635,17.751,1457.37675,10.93201408,189.5876001188,6.0,221.983,0.0,252.83561111111112,35.49650643479075,281.54841666666664,41.20119824219821,12.8,0.0,11.5715,0.9517039981001744,10.57638888888889,1.9432626214365971,47.0,0.0,47.513777777777776,0.6655350395649245,47.60722222222223,2.0244102507871062,291.619,12.02,48.36,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419
2026-03-12 19:30:00,858.7515999999999,221.983,12.8,46.618,4.341,5269.227,0.7875000000000001,7.480499999999999,17.7,1466.9277499999998,10.992020479999999,190.62825642279998,6.0,221.983,0.0,248.9669444444445,34.80903141845272,278.8007222222222,41.795951219235256,12.8,0.0,11.68038888888889,0.9749294477573408,10.737222222222222,1.8781718179595301,46.93633333333333,0.15595084695853506,47.417,0.6618897189107839,47.75661111111111,1.7160745784289153,291.619,12.02,48.36,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419
2026-03-12 19:40:00,862.9206,220.746,12.8,44.45,4.341,5265.4375,0.638,7.557,17.64,1479.693,11.04538368,190.48627076760002,6.0,221.77683333333334,0.505003135255547,245.02955555555556,33.691102561222735,276.01866666666666,42.24449970351237,12.8,0.0,11.789277777777778,0.984949673575754,10.898055555555555,1.7959889427664415,46.51133333333333,1.0213376849343587,47.199777777777776,0.9239355436872663,47.84577777777778,1.4268161381422964,291.619,12.02,48.36,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419
2026-03-12 19:50:00,864.7484000000001,172.49,12.8,44.45,4.341,5266.625,0.6935,7.596,17.611,1475.7925,11.068779520000001,149.16045151600002,6.0,213.528,20.11051997338569,238.4112777777778,35.644914358491086,271.89616666666666,44.89764611933678,12.8,0.0,11.898166666666667,0.9821689234126222,11.05888888888889,1.6942285353984503,46.086333333333336,1.2761037052947783,46.98255555555556,1.081338779271024,47.901833333333336,1.234762521991204,291.619,11.194,48.36,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419
2026-03-12 20:00:00,862.2466000000001,172.49,12.8,44.45,4.341,5258.1015,0.6225,7.633,17.535,1451.01975,11.036756480000001,148.72891603400004,6.0,205.27916666666667,25.402897389207496,231.793,36.23911031565994,267.7736666666667,47.03231169313337,12.8,0.0,12.007055555555556,0.9664767105450642,11.219722222222224,1.5690862056096788,45.66133333333334,1.3342603444107326,46.76533333333334,1.1768636284632934,47.77016666666666,1.3415771848302134,291.619,10.84,48.36,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2026-03-12 20:10:00,870.5204,172.49,12.8,44.45,4.341,5148.851500000001,0.6875,7.6335,17.487,1477.08875,11.142661120000001,150.156063796,6.0,197.03033333333335,26.886382699548832,225.17472222222224,35.541946799944,263.6240833333334,48.68366677431872,12.8,0.0,12.115944444444445,0.9372247186254107,11.380555555555556,1.4143690656854462,45.236333333333334,1.2241571249913255,46.54811111111111,1.2250715171866522,47.63849999999999,1.4280606929878665,291.619,10.84,48.36,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2026-03-12 20:20:00,869.1867999999998,172.49,14.6025,44.45,4.341,5194.4455,0.8785,7.683,17.454,1479.855,12.692300246999997,149.92603113199996,6.0,188.78150000000002,25.241714488123147,218.55644444444445,33.47283252434129,259.47450000000003,49.92733168372999,13.100416666666668,0.7358675435609728,12.324972222222222,1.048839421234641,11.591458333333332,1.3059565261577306,44.811333333333344,0.885082293725846,46.33088888888889,1.231531657011706,47.50683333333333,1.4977391247190388,291.619,10.84,48.36,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2026-03-12 20:30:00,867.5292000000002,172.49,15.47,44.45,4.341,5255.6795,0.8115,7.728,17.355,1475.4825,13.420676724000003,149.64011170800003,6.0,180.5326666666667,19.70042950462215,211.9381666666667,29.746843884490055,255.32491666666667,50.79326194086081,13.545416666666668,1.1869313550776506,12.582194444444445,1.2174275813573252,11.826458333333333,1.2160652083959662,44.45,0.0,46.128777777777785,1.2247068583496443,47.37516666666667,1.5528762898017545,291.619,10.84,48.36,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2026-03-12 20:40:00,870.7074,172.49,15.47,44.45,4.196,5269.710999999999,0.72,7.7165,17.34,1469.27875,13.469843478000001,150.188319426,6.0,172.49,0.0,205.4166111111111,23.95935053656458,251.17533333333338,51.30058907264165,13.990416666666667,1.341957913522803,12.839416666666667,1.3130442653037016,11.986208333333332,1.305743397319153,44.45,0.0,45.98711111111111,1.2648281394015484,47.243500000000004,1.5949809403249673,291.619,10.84,48.36,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2026-03-12 20:50:00,880.3124,172.49,15.47,44.45,4.078,5252.4925,0.958,7.6785,17.242,1465.11775,13.618432828000001,151.845085876,6.0,172.49,0.0,202.66700000000003,24.772480110467757,247.02575000000004,51.459920237779315,14.435416666666667,1.3105861443134827,13.09663888888889,1.3512698146291833,12.113708333333333,1.4142305953363579,44.45,0.0,45.845444444444446,1.2873125321984977,47.11183333333333,1.6250663898525848,291.619,10.84,48.36,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2026-03-12 21:00:00,879.5718,172.49,15.47,44.45,4.078,5278.3285,1.2555,7.805,17.188,1478.721,13.606975746000002,151.717339782,6.0,172.49,0.0,199.9173888888889,25.244620946296944,242.8761666666667,51.27449964288882,14.880416666666667,1.0766434143515147,13.353861111111112,1.3370357226688812,12.241208333333333,1.5038913209925997,44.45,0.0,45.70377777777779,1.2930803876359092,46.98016666666667,1.6437927137307349,291.619,10.84,48.088,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419
2026-03-12 21:10:00,880.8371999999999,172.49,15.47,44.45,4.078,5305.219,1.3559999999999999,7.7165,17.104,1468.37,13.626551484,151.93560862799998,6.0,172.49,0.0,197.1677777777778,25.394799188614556,238.72658333333337,50.74054796166506,15.325416666666667,0.3541553919771563,13.611083333333333,1.268577344091036,12.368708333333334,1.5779380866678117,44.45,0.0,45.562111111111115,1.2823572911719876,46.8485,1.6515463489884672,289.878,10.84,47.0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419
2026-03-12 21:20:00,881.1984,172.49,15.47,44.45,4.078,5300.461,1.5059999999999998,7.809,17.069,1429.4975,13.632139248000001,151.99791201600002,6.0,172.49,0.0,194.41816666666668,25.228765093580243,234.57700000000003,49.84686622389503,15.47,0.0,13.790138888888889,1.2919582925060142,12.496208333333335,1.6384891445430616,44.45,0.0,45.42044444444445,1.2547205089402513,46.716833333333334,1.6484821330112016,221.983,10.84,47.0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419
2026-03-12 21:30:00,881.4266000000001,172.49,15.47,44.256,4.078,5311.648499999999,1.7845,7.8795,17.091,1424.726,13.635669502000002,152.03727423400005,6.0,172.49,0.0,191.66855555555557,24.74015306487003,230.4274166666667,48.57360299902788,15.47,0.0,13.938472222222224,1.3244569194714648,12.623708333333333,1.686998316431467,44.41766666666667,0.07920016835195898,45.268,1.2176672007426435,46.57977777777777,1.6420821470857732,221.983,10.84,47.0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419
2026-03-12 21:40:00,886.175,175.348,15.47,43.34,4.078,5314.461,1.627,7.879,17.028,1407.02,13.70912725,155.38901389999998,6.0,172.96633333333332,1.1667736141093201,189.07772222222223,23.802927936076724,228.69400000000002,49.41103366022061,15.47,0.0,14.086805555555555,1.3388883134337866,12.719541666666666,1.7485912998549213,44.23266666666667,0.4441471227723586,45.064666666666675,1.2170187296155313,46.440333333333335,1.6987570245834156,221.983,10.84,47.0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419
2026-03-12 21:50:00,885.3002,210.593,15.47,43.34,4.078,5300.7654999999995,1.8299999999999998,7.9165,16.953,1397.01375,13.695594094,186.4380250186,6.0,179.31683333333334,15.364718369257067,188.44494444444445,23.01507429917897,226.44327777777778,48.295661507375016,15.47,0.0,14.23513888888889,1.3358381573065796,12.815375,1.8028552052428355,44.04766666666668,0.5532817245011351,44.86133333333334,1.1798316928821275,46.300888888888885,1.742158558927557,221.983,12.247,47.0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419
2026-03-12 22:00:00,886.1536,210.593,15.47,43.34,4.078,5299.1095000000005,2.1075,7.945,16.91,1376.89025,13.708796192,186.6177450848,6.0,185.66733333333335,19.339041854926258,187.81216666666668,22.180171086832786,224.19255555555557,47.04328454728526,15.47,0.0,14.383472222222224,1.315184827899048,12.911208333333335,1.850434919436831,43.86266666666668,0.5769182495526856,44.658,1.1024146759031923,46.16144444444445,1.7732616347840355,221.983,12.8,47.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
2026-03-12 22:10:00,888.9428,210.593,15.47,43.34,4.078,5313.805,2.003,7.8745,16.821,1337.2375,13.751945116,187.2051310804,6.0,192.01783333333333,20.374819473227085,187.1793888888889,21.29268446352868,221.94183333333334,45.6426264478411,15.47,0.0,14.531805555555556,1.2760738861478198,13.007041666666666,1.8918348326236991,43.677666666666674,0.5266959907450591,44.45466666666667,0.9752335466891534,46.022000000000006,1.79270649338611,221.983,12.8,47.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
2026-03-12 22:20:00,895.034,210.593,15.5425,43.34,4.078,5325.953,2.2535,7.712999999999999,16.799,1326.597,13.911065945,188.487895162,6.0,198.36833333333334,18.959925017430784,186.5466111111111,20.345734483261985,219.69111111111113,44.079554269705284,15.482083333333334,0.029598001055723158,14.684166666666666,1.2196117993756763,13.127833333333335,1.9114880702889356,43.49266666666667,0.37395543406521836,44.25133333333334,0.7741381545645444,45.882555555555555,1.8008708122849515,221.983,12.8,47.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
2026-03-12 22:30:00,824.8835999999999,210.593,15.57,43.34,4.078,5321.7035,2.199,7.4955,16.798,1134.69775,12.843437651999999,173.71471197479994,6.0,204.71883333333335,14.388710997396606,185.91383333333332,19.330584301597657,217.4403888888889,42.33608257353335,15.498750000000001,0.04538033714978503,14.838055555555558,1.140047585292795,13.259222222222222,1.912298988295163,43.34,0.0,44.06922222222223,0.5324960707452433,45.74311111111112,1.7979082731692302,221.983,12.8,47.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
2026-03-12 22:40:00,826.243,210.593,15.57,43.34,3.847,5315.2345000000005,2.138,7.442,16.752,405.485,12.86460351,174.000992099,6.0,210.593,0.0,185.3497777777778,18.37912802308331,215.18966666666665,40.38885611438616,15.515416666666667,0.05075472063261767,14.991944444444446,1.0304437777408697,13.390611111111111,1.903805572722685,43.34,0.0,44.007555555555555,0.5497972056312247,45.60366666666667,1.7837634372304616,221.983,12.8,47.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
2026-03-12 22:50:00,800.0283999999999,210.593,15.57,43.34,3.676,5299.68,2.3129999999999997,7.460999999999999,16.729,1117.8342499999999,12.456442187999999,168.48038084119997,6.0,210.593,0.0,187.4666111111111,18.99482681939189,212.93894444444447,38.20673417452158,15.532083333333334,0.04925486439424304,15.145833333333334,0.8796423069834711,13.521999999999998,1.8858821164491317,43.34,0.0,43.945888888888895,0.5594183837739092,45.46422222222222,1.7581664330629976,221.983,12.8,47.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
2026-03-12 23:00:00,793.4656000000001,210.593,15.57,43.34,3.676,5313.18,1.6095000000000002,7.404999999999999,16.723,1144.15375,12.354259392000001,167.09830110080003,6.0,210.593,0.0,189.58344444444444,19.347490888308972,210.68822222222224,35.74672574984924,15.54875,0.04011701633756947,15.299722222222224,0.6599826696080108,13.65338888888889,1.858255772457824,43.34,0.0,43.88422222222223,0.561754348191495,45.324777777777776,1.72060622391588,221.983,12.8,46.618,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419
2026-03-12 23:10:00,785.9826,210.593,15.57,43.34,3.676,5307.758,1.3539999999999999,7.319,16.725,1147.30625,12.237749082,165.5224336818,6.0,210.593,0.0,191.70027777777779,19.45143234346545,208.4375,32.946643150489955,15.56541666666667,0.011226827980142864,15.453611111111112,0.21733381450666056,13.78477777777778,1.8204848625903076,43.34,0.0,43.82255555555556,0.5568967823065776,45.18533333333333,1.6702759395638875,220.746,12.8,44.45,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419
2026-03-12 23:20:00,779.1734,210.593,15.57,43.34,3.676,5301.7735,0.8145,7.1715,16.648,1145.61075,12.131729838000002,164.08846382619998,6.0,210.593,0.0,193.8171111111111,19.310667919995275,206.1867777777778,29.710489989815578,15.57,0.0,15.507361111111111,0.04858643164279819,13.916166666666667,1.7719207697539807,43.34,0.0,43.76088888888889,0.5446532506084193,45.04588888888889,1.6059754094858851,172.49,12.8,44.45,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419
2026-03-12 23:30:00,805.742,210.593,15.57,43.846,3.676,5285.7815,0.7625,7.104,16.629,1207.95725,12.54540294,169.683625006,6.0,210.593,0.0,195.93394444444442,18.919736509395726,203.93605555555553,25.875164994305813,15.57,0.0,15.512916666666667,0.049765996540567216,14.047555555555556,1.7116450432166386,43.42433333333333,0.20657363497527984,43.727333333333334,0.5176362565714169,44.92805555555556,1.5302281798934587,172.49,12.8,44.45,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419
2026-03-12 23:40:00,822.1556,210.822,15.57,45.87,3.676,5279.593500000001,0.6880000000000001,7.045999999999999,16.566,1329.1655,12.800962692,173.3284879032,6.0,210.63116666666667,0.09348885819191875,198.0635,18.271908439717116,201.74005555555556,21.328141813032687,15.57,0.0,15.518472222222222,0.05027233838252417,14.178944444444445,1.6383655739694047,43.846000000000004,1.0120000000001308,43.806222222222225,0.7075997169846454,44.89666666666667,1.497758096050923,172.49,12.8,44.45,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419
2026-03-12 23:50:00,821.5028,219.758,15.57,45.87,3.676,5297.8285,0.808,6.955,16.497,1313.792,12.790798596,180.53181232240001,6.0,212.15866666666668,3.724024525510953,200.6895,17.77007813300027,201.67825,21.27095213581878,15.57,0.0,15.524027777777782,0.05012586282643019,14.310333333333334,1.5502394054743827,44.26766666666666,1.2565383665718144,43.885111111111115,0.8486862434780655,44.86527777777778,1.4638761971680865,172.49,14.6025,44.45,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419
2026-03-13 00:00:00,809.2278,219.758,15.57,45.87,3.676,5283.9529999999995,1.0525,6.7765,16.443,1320.75525,12.599676846,177.83428287240002,6.0,213.6861666666667,4.704058053065259,203.31550000000001,16.82515034545164,201.61644444444448,21.213423066465094,15.57,0.0,15.529583333333335,0.049320753893437146,14.441722222222223,1.4445518803146178,44.68933333333333,1.3064863821207613,43.964,0.9626319313703187,44.833888888888886,1.4284820270439824,172.49,15.47,44.45,0.0,1.0,-0.433883739117558,-0.9009688679024191
2026-03-13 00:10:00,813.4018,219.758,15.57,45.87,3.676,5290.335999999999,1.072,6.688000000000001,16.404,1323.268,12.664666026,178.7515527644,6.0,215.21366666666665,4.97876999535117,205.9415,15.355541667806989,201.55463888888892,21.15555183620726,15.57,0.0,15.535138888888888,0.04782375903267865,14.573111111111112,1.3170821978422182,45.111,1.1866751872354808,44.04288888888889,1.0582405424813721,44.802499999999995,1.3914601888459646,172.49,15.47,44.45,0.0,1.0,-0.433883739117558,-0.9009688679024191
2026-03-13 00:20:00,814.6897999999999,219.758,16.3,45.87,3.676,5290.5779999999995,0.8715,6.6145,16.403,1323.2247499999999,13.27944374,179.03460106839998,6.0,216.74116666666666,4.674219096984014,208.5675,13.186986166181043,201.49283333333335,21.09733562934312,15.691666666666668,0.2980212520383364,15.581250000000002,0.18492894104278393,14.685694444444445,1.2854098305752775,45.532666666666664,0.8262945398990996,44.12177777777778,1.1401345408509773,44.77111111111111,1.3526770447161376,172.49,15.47,44.45,0.0,1.0,-0.433883739117558,-0.9009688679024191
2026-03-13 00:30:00,816.5896,219.758,16.84,45.87,3.676,5283.5315,1.169,6.5245,16.35,1330.6395000000002,13.751368864,179.4520973168,6.0,218.2686666666667,3.64810672357745,211.19349999999997,9.86901802880773,201.43102777777779,21.03877158212733,15.903333333333334,0.5438995005205466,15.65736111111111,0.34718878597167674,14.797916666666667,1.2924125419429038,45.87,0.0,44.211444444444446,1.2124830731247436,44.73972222222222,1.3119764068244122,172.49,15.47,44.45,0.0,1.0,-0.433883739117558,-0.9009688679024191
2026-03-13 00:40:00,817.2873999999999,219.758,16.84,45.87,4.041,5286.3125,0.88,6.5385,16.344,1324.06975,13.763119815999998,179.6054444492,6.0,219.758,0.0,213.66072222222223,4.43673991078337,201.36922222222222,20.979856781631888,16.115,0.6287368288877594,15.733472222222222,0.44115085029083895,14.910138888888891,1.289369855012816,45.87,0.0,44.352000000000004,1.2515342114191657,44.708333333333336,1.2691738145065006,172.49,15.47,44.45,0.0,1.0,-0.433883739117558,-0.9009688679024191
2026-03-13 00:50:00,818.2586,219.758,16.84,45.87,4.34,5259.633,0.992,6.5225,16.292,1325.2024999999999,13.779474824000001,179.8188734188,6.0,219.758,0.0,214.1698888888889,4.587313719748068,201.30741666666665,20.920588264571386,16.326666666666664,0.6223075338339599,15.809583333333332,0.5063800668062832,15.02236111111111,1.2762099223375918,45.87,0.0,44.49255555555556,1.2730768297234638,44.676944444444445,1.224048783912325,172.49,15.47,44.45,0.0,1.0,-0.433883739117558,-0.9009688679024191
2026-03-13 01:00:00,810.9854,219.758,16.84,45.87,4.34,5281.4845000000005,1.1035,6.5265,16.282,1330.6835,13.656994136000002,178.22052953320002,6.0,219.758,0.0,214.67905555555555,4.674744037939558,201.24561111111112,20.86096301609151,16.538333333333334,0.5212453037356864,15.885694444444445,0.5531366478038711,15.134583333333333,1.252613909847233,45.87,0.0,44.63311111111111,1.2779966348517822,44.64555555555555,1.1763340741339925,172.49,15.47,44.256,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191
2026-03-13 01:10:00,787.367,219.758,16.84,45.87,4.34,5274.875,1.591,6.552,16.184,1165.8485,13.25926028,173.030197186,6.0,219.758,0.0,215.1882222222222,4.702554093949985,201.18380555555555,20.800977968519486,16.75,0.22045407685013382,15.961805555555555,0.5858602307438471,15.246805555555559,1.2179754294834195,45.87,0.0,44.77366666666667,1.266487360889873,44.61416666666666,1.1257004295740884,175.348,15.47,43.34,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191
2026-03-13 01:20:00,849.0772000000001,219.758,16.84,45.87,4.34,5267.195,1.1985000000000001,6.6265,16.149,1329.90175,14.298460048,186.59150731760002,6.0,219.758,0.0,215.6973888888889,4.671808720636133,201.12199999999999,20.740630000074916,16.84,0.0,16.03388888888889,0.610536301265791,15.359027777777776,1.171315237210106,45.87,0.0,44.914222222222214,1.2380909191907894,44.58277777777778,1.0717342184147485,210.593,15.47,43.34,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191
